time,x,y,z,vx,vy,vz,phi,theta,psi,p,q,r,dot_phi,dot_theta,dot_psi
1.9000000000000015,0.30244681239128113,1.3476468324661255,1.16400945186615,-0.40254215551273925,0.4717359984722787,0.10215572717968582,0.02544821859472368,-0.05565260385289464,0.20625151824162588,-0.008361808024346828,0.09249540418386461,0.09285126626491545,-0.013664008125576228,0.09010281095251652,0.09532237002143443
1.9100000000000015,0.30244681239128113,1.3476468324661255,1.16400945186615,-0.40254215551273925,0.4717359984722787,0.10215572717968582,0.02544821859472368,-0.05565260385289464,0.20625151824162588,-0.008361808024346828,0.09249540418386461,0.09285126626491545,-0.013664008125576228,0.09010281095251652,0.09532237002143443
1.9200000000000015,0.30244681239128113,1.3476468324661255,1.16400945186615,-0.40254215551273925,0.4717359984722787,0.10215572717968582,0.02544821859472368,-0.05565260385289464,0.20625151824162588,-0.008361808024346828,0.09249540418386461,0.09285126626491545,-0.013664008125576228,0.09010281095251652,0.09532237002143443
1.9300000000000015,0.30244681239128113,1.3476468324661255,1.16400945186615,-0.40254215551273925,0.4717359984722787,0.10215572717968582,0.02544821859472368,-0.05565260385289464,0.20625151824162588,-0.008361808024346828,0.09249540418386461,0.09285126626491545,-0.013664008125576228,0.09010281095251652,0.09532237002143443
1.9400000000000015,0.2857030928134918,1.3597215414047241,1.167999267578125,-0.4200149470370993,0.45260424137138977,0.09633579521172123,0.025240574994327913,-0.053469610232913654,0.20982956087525081,0.004598840139806271,0.042261995375156416,0.08796094357967377,-0.00016447031248475544,0.040028584755008464,0.08912690602445653
1.9500000000000015,0.2706637978553772,1.3696810007095337,1.171440839767456,-0.4340912304154495,0.43546281842674617,0.09238293523483798,0.025424011380693938,-0.05267388368094741,0.21290879863924494,0.011712555773556232,0.01756477914750577,0.08478114008903503,0.007220572017841868,0.01540385822082321,0.0853185926470404
1.9600000000000015,0.2706637978553772,1.3696810007095337,1.171440839767456,-0.4340912304154495,0.43546281842674617,0.09238293523483798,0.025424011380693938,-0.05267388368094741,0.21290879863924494,0.011712555773556232,0.01756477914750577,0.08478114008903503,0.007220572017841868,0.01540385822082321,0.0853185926470404
1.9700000000000015,0.2706637978553772,1.3696810007095337,1.171440839767456,-0.4340912304154495,0.43546281842674617,0.09238293523483798,0.025424011380693938,-0.05267388368094741,0.21290879863924494,0.011712555773556232,0.01756477914750577,0.08478114008903503,0.007220572017841868,0.01540385822082321,0.0853185926470404
1.9800000000000015,0.2706637978553772,1.3696810007095337,1.171440839767456,-0.4340912304154495,0.43546281842674617,0.09238293523483798,0.025424011380693938,-0.05267388368094741,0.21290879863924494,0.011712555773556232,0.01756477914750577,0.08478114008903503,0.007220572017841868,0.01540385822082321,0.0853185926470404
1.9900000000000015,0.2487625628709793,1.3827998638153076,1.1758677959442139,-0.4558305530785289,0.4101590920154846,0.08898549916530221,0.025413474601077048,-0.051980936611467896,0.21463539460640754,-8.006463758647442e-06,0.04979288578033449,0.0862901508808136,-0.004561873366523252,0.04758411089385379,0.08764594518616668
